ID,Time,IPC∑÷¿‡
PAT16873,2015,"G03F1/64, G03F1/22, G03F1/62, G03F7/20"
PAT16874,2016,"G01N21/00, G03B27/32, G03B27/54, G03F1/22, G03F1/44, G03F1/46, G03F1/72, G03F1/80, G03F1/84, G03F7/20, H01J37/32"
PAT16875,2009,"G03F7/11, C08G77/26, C09D183/08, G03F7/075, G03F7/09, G03F7/30, G03F7/32, G03F7/36, G03F7/40"
PAT16876,2014,"H01L21/3105, G03F7/00, G03F7/20, G03F7/40"
PAT16877,2016,"G03F7/00, B05D1/00, B05D3/00, B05D3/04, C08F220/22, C08F220/24, C08F220/26, C08F220/38, C08L33/16, G03F7/004, G03F7/039, G03F7/11, G03F7/16, G03F7/20, G03F7/26, G03F7/32, G03F7/38, H01L21/027, H01L21/308"
PAT16878,2016,"G03F7/20, G03F1/24, G21K1/06"
PAT16879,2015,"G03F7/20, G03F9/00"
PAT16880,2015,"G03F7/20, G03F9/00, H01L21/66"
PAT16881,2014,"G03F7/20, G01N21/47, G01N21/95"
PAT16882,2015,"G03B27/58, G03F7/20"
PAT16883,2016,"H01L21/033, H10B10/00"
PAT16884,2015,"G03B27/32, G01J11/00, G03B27/72, G03B27/74, G03F7/20, H01S3/00, H01S3/10, H01S3/13"
PAT16885,2014,"H02P23/04, B23K26/082, G02B26/10, G03F7/20, G05B13/02, G05D3/12, H02P23/00"
PAT16886,2016,"C08J5/18, C08J7/00, G03F7/00, C09D153/00, C08F212/08, C08F220/10, C08F297/02"
PAT16887,2016,"C08L53/00, C08F212/08, C08F220/14, C08F297/02, G03F7/00"
PAT16888,2013,"C11D7/06, C11D7/08, C11D7/50, H01L21/311"
PAT16889,2013,G03F1/62
PAT16890,2011,"G03F7/004, H01L21/027, C07C43/21"
PAT16891,2013,G03F7/20
PAT16892,2012,G03F1/00
PAT16893,2013,"G03F7/20, H05G2/00, G01N21/956, H01J65/04, H01J61/02, H01J61/54, H05B41/38"
PAT16894,2013,G03F7/20
PAT16895,2011,"H01L21/3065, H01L21/336, H01L29/78"
PAT16896,2011,"G02B5/20, G03F7/20, H01L21/027, H05G2/00"
PAT16897,2011,"G02B5/08, C23C14/14, G03F7/20, H01L21/027"
PAT16898,2012,"G03F7/033, B41C1/10, G03F7/00, G03F7/004, G03F7/029, G03F7/031, G03F7/035, G03F7/32"
PAT16899,2011,"C08G14/04, C08L61/06, G03F7/11, H01L21/027"
PAT16900,2008,"G03F7/11, B41C1/10, G03F7/09"
PAT16901,2014,"G03F7/20, G01B21/20"
PAT16902,2013,"H01L21/683, G03F7/20, H01L21/027"
PAT16903,2012,G03F7/20
PAT16904,2014,"H01L21/027, B82Y30/00, B82Y40/00, C08F293/00, G03F7/40"
PAT16905,2013,"G03F7/20, H01S3/09, H05G2/00"
PAT16906,2014,H01L21/02
PAT16907,2015,G03F7/20
PAT16908,2014,H01L21/336
PAT16909,2015,"B41C1/10, B41N3/03, G03F7/027"
PAT16910,2014,"H01L21/027, B81C1/00"
PAT16911,2015,"G03F7/20, H01L21/28"
PAT16912,2016,"G03F7/004, C08F212/14, C08F212/32, C08F220/30, C08F220/38, G03F7/039, H01L21/027"
PAT16913,2014,"G03F1/48, B41C1/10, G03F7/00, G03F7/09"
PAT16914,2014,"G03B27/42, F25B21/04, G02B7/18, G03F7/20, H10N10/10, H10N10/13, H10N10/17"
PAT16915,2015,"G06F17/50, G03F1/38, G03F7/20"
PAT16916,2011,"G06F15/00, B82Y10/00, B82Y40/00, G03F1/60, G03F1/72, G03F7/00, H01S3/00"
PAT16917,2012,"G03C5/29, G03F7/09, G03F7/11, G03F7/26, G03F7/32, H01L21/027, H01L21/033, H01L21/306"
PAT16918,2014,"G03B27/54, G03F7/20, H05G2/00"
PAT16919,2015,"G03B27/42, G01B11/27, G03F7/20"
PAT16920,2013,"G03B27/32, G03B27/74, G03F7/20, G03F9/00"
PAT16921,2016,"G03B27/52, G03B27/42, G03F7/20"
PAT16922,2013,"G03F7/20, G03F9/00, H02K41/02"
PAT16923,2013,"G03B27/58, G03B27/74, G03F7/20"
PAT16924,2013,"G03F7/20, F15D1/00, G21K1/06, G21K5/08, H05G2/00"
PAT16925,2015,"G06F17/50, G03F1/36"
PAT16926,2015,"G02B27/42, G02B5/09, G02B5/18, G02B19/00, G03F7/20, G21K1/06, H05G2/00"
PAT16927,2012,"G03F7/20, G03F1/50, G03F1/54, G03F1/70, H01L21/268, H01L21/308"
PAT16928,2014,"H01L21/56, H01L23/00, H01L23/31, H01L23/498, H01L23/538, H01L23/544, H01L23/58, H01L25/00, H01L25/065, H01L25/10"
PAT16929,2016,"H01S3/10, H01S3/102, H01S3/106, H01S3/107, H05G2/00"
PAT16930,2010,"G03F7/004, H01L21/027"
PAT16931,2013,"H01L21/02, G03F1/36, G03F7/00"
PAT16932,2016,"C08G8/20, C09D161/12, G03F1/76, G03F7/11, H01L21/027, H01L21/308"
PAT16933,2015,"G03F1/62, G03F1/64"
PAT16934,2014,G03F1/70
PAT16935,2013,"G03F1/82, G03F7/20"
PAT16936,2013,"G03F1/22, G03F1/84"
PAT16937,2015,G03F1/84
PAT16938,2016,"G03F7/004, H01L21/027, G03F7/20"
PAT16939,2012,G03F7/20
PAT16940,2015,G03F7/20
PAT16941,2015,G03F7/20
PAT16942,2013,G03F7/20
PAT16943,2015,"G03F7/40, G03F7/42, H01L21/027, H01L21/3105"
PAT16944,2016,"H01L21/288, H01L21/3205, H01L21/60, H01L23/488"
PAT16945,2016,G03F7/20
PAT16946,2005,"G03F7/20, G03B27/42, G03F9/00"
PAT16947,2007,"C08F20/22, G03F7/004, G03F7/039, H01L21/027"
PAT16948,2010,"B41C1/10, G03F7/027, G03F7/032, G03F7/033, G03F7/038, G03F7/09"
PAT16949,2013,"B41C1/10, C08L29/14, G03F7/32"
PAT16950,2011,"G03F7/00, G03F7/26, H01L21/027"
PAT16951,2000,"G01B9/02, G01J9/02, G01J9/04, G01N21/45, G03F7/20, H01L21/027"
PAT16952,2007,G03F7/20
PAT16953,2011,G03F7/20
PAT16954,2008,G03F7/20
PAT16955,2008,G03F7/20
PAT16956,2013,"G03F1/24, G03F7/20"
PAT16957,2013,"G03F1/24, G03F7/20"
PAT16958,2013,"H01L21/304, H01L21/027"
PAT16959,2012,"G03F7/20, H01J37/28, H01J37/305"
PAT16960,2013,"G03F7/00, G03F7/004, G03F7/095, G03F7/32"
PAT16961,2015,"G03F1/62, G03F1/24, G03F7/20"
PAT16962,2013,"H01L21/027, G03F7/20"
PAT16963,2013,"H01L21/3065, H01L21/027"
PAT16964,2012,"G02B1/14, G02B19/00, G02B5/08, G03F7/20, G21K1/06, G02B27/00, B82Y10/00"
PAT16965,2014,"H01L21/336, H01L21/28, H01L21/285"
PAT16966,2013,"B08B5/04, B08B1/02, G03F7/20, B08B1/20"
PAT16967,2013,"G03F7/20, G03F9/00, G01M11/02, G01B11/26"
PAT16968,2013,"G03F7/20, G02B7/00, G02B17/06, G21K1/06"
PAT16969,2013,"G01N21/956, H01L21/027, H01L21/66"
PAT16970,2014,G03F7/20
PAT16971,2014,G03F7/20
PAT16972,2014,G03F7/20
PAT16973,2014,"G03F7/20, G05B19/042"
PAT16974,2014,G03F7/20
PAT16975,2010,"B82B3/00, B01J23/00, B82Y20/00, H01L21/027, H01L21/306, H01L21/3065, H01L21/761, H01L29/06, H01L31/04, H01L33/00"
PAT16976,2015,G03F7/20
PAT16977,2015,"G01B11/02, G01D5/26, G01D5/38, G03F7/20"
PAT16978,2015,"G02B6/32, G02B6/12, G02B6/122, G02B6/124, G02B6/42, G03F7/00, G03F7/16, G03F7/20"
PAT16979,2014,"G03F1/24, B32B7/02, G03F1/22, G03F1/38, G03F1/60, G03F7/20"
PAT16980,2015,"G03F7/20, G03F7/40"
PAT16981,2016,"G03F7/20, B82Y10/00, G02B3/00, G02B5/08, G02B7/18, G02B17/06, G02B27/00, G03B27/54, G21K1/06"
PAT16982,2015,"G03F7/20, G02B19/00, G02B26/08"
PAT16983,2013,"H01L21/308, G03F1/36, G03F7/20"
PAT16984,2013,"G03B27/52, G03B27/32, G03B27/68, G03F7/20, G06F17/50"
PAT16985,2016,"G03B27/52, G03F7/20"
PAT16986,2015,H01L21/66
PAT16987,2016,"H01L23/00, H01L21/033, H01L21/311, H01L27/02, H01L27/11, H10N97/00"
PAT16988,2015,H01L27/146
PAT16989,2011,"G03F1/78, G06F17/50, H01J37/317"
PAT16990,2014,"H01L21/027, B81C1/00, G03F7/00, H01L21/033"
PAT16991,2015,"H01L21/033, G03F7/20, G03F7/40, H01L21/3213"
PAT16992,2011,"G03F7/20, G03F1/24, G03F1/62, G02B5/08, B82Y10/00, B82Y40/00"
PAT16993,2013,H01L21/033
PAT16994,2014,G03F7/20
PAT16995,2014,"H01L21/027, H01L21/66"
PAT16996,2014,G03F7/20
PAT16997,2014,G03F7/20
PAT16998,2014,G03F7/20
PAT16999,2015,"G03F7/20, G02B7/02"
PAT17000,2015,G03F7/20
PAT17001,2014,G03F7/20
PAT17002,2012,"B82Y10/00, G03F7/20, C23C14/35, C23C14/54, C23C14/58, G02B5/08, G21K1/06"
PAT17003,2014,G03F
PAT17004,2014,H05G2/00
PAT17005,2014,G03F7/20
PAT17006,2009,G03F7/20
PAT17007,2010,"G03F7/038, C08F232/08, G03F1/24, G03F1/68, G03F7/004, H01L21/027"
PAT17008,2011,"H01J37/317, G03F7/20"
PAT17009,2013,"G03F7/11, G03F7/028"
PAT17010,2002,"H01L21/00, G02B6/12, G02B6/122, G02B6/124, G02B6/26, G02B6/28, G02B6/34, G02B6/42, G02B27/10, G02B27/28, G02F1/01, G02F1/015, G02F1/025, G02F1/295, G06G7/48, H01L27/12"
PAT17011,2009,"G03F1/24, B82Y10/00, B82Y40/00, G03F1/26, H01L21/027"
PAT17012,1997,"B41C1/10, G03F7/004, B41M5/36, B41M5/40, B41M5/46, B41N1/08, G03F7/00, G03F7/023, G03F7/027, G03F7/032, G03F7/039, G03F7/20, H01L21/027"
PAT17013,1997,"B41C1/10, G03F7/004, B41M5/36, B41M5/40, B41M5/46, B41N1/08, G03F7/00, G03F7/023, G03F7/027, G03F7/032, G03F7/039, G03F7/20, H01L21/027"
PAT17014,2004,G03F7/20
PAT17015,2011,"G03F7/004, C08F212/14, C08F212/32, C08F220/30, C08F220/38, G03F7/039, H01L21/027"
PAT17016,2011,"G03F7/039, C08F212/02, C08F220/30, C08F220/34, G03F7/004, H01L21/027"
PAT17017,2012,"B41N3/08, B41C1/10, B41M1/06, G03F7/30"
PAT17018,2013,H05G2/00
PAT17019,2013,"G01N21/956, G03F1/84"
PAT17020,2015,"G03F7/00, G03F7/004, G03F7/095, G03F7/11, G03F7/20"
PAT17021,2014,G03F7/20
PAT17022,2016,G03F7/20
PAT17023,2016,"G03B27/58, B05D3/06, B05D5/00, B22F3/105, B22F7/06, B23K26/00, B23K26/342, B23Q3/18, B33Y10/00, B33Y80/00, G03F7/20"
PAT17024,2012,"B32B38/00, B05D1/18, B05D3/02, B05D5/00, B05D7/24, B32B3/14, B82Y30/00, G03F7/20"
PAT17025,2010,"G03F7/004, B41C1/10, B41F1/18, G03F7/20"
PAT17026,2015,"G03F1/22, G01N21/88, G01N21/956, G03F1/24, G03F1/72, G03F1/84"
PAT17027,2015,"G02B5/08, G02B1/14, G03F7/20"
PAT17028,2014,"G03F1/24, G03F1/48, G03F1/76, G03F7/20"
PAT17029,2015,"G03F1/82, B08B3/02, B08B3/08, B08B3/10, G03F7/20"
PAT17030,2015,"G03B27/52, G01B11/14, G01B11/26, G01B11/27, G03B27/58, G03F7/20, G03F9/00"
PAT17031,2015,"H01L21/683, G03F7/20, H01L21/687"
PAT17032,2017,"B23B5/34, G03B27/58, G03F7/20, H01L21/687"
PAT17033,2013,G03F7/20
PAT17034,2015,"G03B27/58, G03F7/20, H01L21/683"
PAT17035,2016,"H01L21/027, H01L21/311, H01L21/683, H01L21/768, H01L23/48, H01L23/544"
PAT17036,2016,"H01L21/02, H01L23/00, H01L23/58"
PAT17037,2015,"H01L27/02, H01L21/283, H10B10/00, H01L21/302, H01L21/31, H01L21/311, H01L21/3213, H01L21/768"
PAT17038,2014,"H01L21/027, G03F7/00, H01L21/033, H01L21/308, H01L29/06, H01L29/66"
PAT17039,2016,H01L21/308
PAT17040,2015,"B82Y30/00, C09D153/00, G03F7/00"
PAT17041,2015,"C08L101/02, C08L101/12, G03F7/004, H01L21/027"
PAT17042,2014,"C11D1/722, B08B3/04, G03F7/40"
PAT17043,2015,"G01B11/00, G03F7/20, G02B5/04"
PAT17044,2013,"G02B5/08, G03F7/20"
PAT17045,2012,"G03B27/52, G03F7/20"
PAT17046,2014,"G03F1/36, G06F17/50"
PAT17047,2015,"G03F7/095, G03F7/20, G03F7/32"
PAT17048,2012,"G03F7/11, G03F7/075, H01L21/027"
PAT17049,2012,G03F7/20
PAT17050,2015,G03F7/20
PAT17051,2016,G03F7/20
PAT17052,2016,G03F7/20
PAT17053,2013,"H01L21/66, H01L27/04"
PAT17054,2015,"H01L21/683, G03F7/20"
PAT17055,2005,G03F7/20
PAT17056,2005,"G03F7/00, B41C1/10, G03F7/30, G03F7/32"
PAT17057,2009,"G03F7/20, G02B7/00"
PAT17058,2009,"G02B27/00, G02B7/18, G02B19/00, G02B26/08, G03F7/20"
PAT17059,2012,"G03F7/038, G03F7/039, H01L21/027"
PAT17060,2003,"B81C1/00, B05D3/00, B32B15/00, B82B3/00, C30B25/02, H01L21/20, H01L21/205, H10N30/01, H10N30/082, H10N30/85, H10N60/01"
PAT17061,2011,"G03F7/038, C08F12/24, C08F12/32, C08F20/30, C08F20/32, G03F7/004, H01L21/027"
PAT17062,2016,G03F7/039
PAT17063,2015,"G03F7/40, G03F7/038, G03F7/039, G03F7/11, G03F7/20, G03F7/32"
PAT17064,2013,"H05G2/00, G02B17/06, G03F7/20, H01S3/10"
PAT17065,2014,"G01B11/00, G03F9/00"
PAT17066,2014,"H01L21/02, C09D133/14"
PAT17067,2013,"G03F7/20, H01L21/68"
PAT17068,2016,G03F7/20
PAT17069,2013,"H05G2/00, G03F7/20"
PAT17070,2016,"H05G2/00, G03F7/20, H01S3/00"
PAT17071,2009,"G03F7/20, G03F1/36"
PAT17072,2014,"H01L21/027, G03F7/20"
PAT17073,2012,"G06F3/044, G01R35/00, H05K3/00, H05K3/02"
PAT17074,2015,"G03F1/24, G03F1/22, G03F1/48, G03F1/52, G03F7/20"
PAT17075,2011,"G03F7/004, C08F2/00, C08F120/28, C08F220/18, C08F220/20, C08F220/28, G01N24/08, G03F7/038, G03F7/039, G03F7/20"
PAT17076,2014,"G01B11/00, G01B11/14, G03F7/20, G03F9/00"
PAT17077,2013,"G03B27/52, G03F1/26, G03F7/20"
PAT17078,2016,"G03B27/52, H01L21/027, G03B27/42, G03F7/20"
PAT17079,2014,"G06F17/10, G03F7/20"
PAT17080,2015,G03F7/20
PAT17081,2015,"G03B27/42, G03B27/58, G03F7/20, G03F9/00"
PAT17082,2014,"G03F7/38, G03F7/20, G03F7/40"
PAT17083,2013,"G03F7/20, B82Y10/00, C23C14/35, C23C14/54, G02B5/08, G21K1/06"
PAT17084,2015,"G06F17/50, G03F1/00, H01L21/02, H01L21/311, H01L21/3205, H01L21/321, H01L21/3213, H01L21/66"
PAT17085,2014,"G03B27/32, G03F7/16, G03F7/20, G03F7/40, H01L21/027, H01L21/66, H01L21/67"
PAT17086,2015,"H01L29/66, H01L21/02, H01L21/033, H01L21/306, H01L21/308, H01L21/311, H01L21/475, H01L21/762, H01L21/8234, H01L27/088, H01L29/06, H01L29/78"
PAT17087,2016,"H01L27/146, H04N25/00"
PAT17088,2012,"G03F7/027, G03F7/029, G03F7/031, G03F7/033, G03F7/30"
PAT17089,2013,"G02B6/124, G02B6/13, G02B6/136, B81C1/00, G03F7/00"
PAT17090,2014,G03F9/00
PAT17091,2015,H01L21/66
PAT17092,2014,"G03F1/22, G03F1/24, G03F1/52, H01L21/027"
PAT17093,2013,G03F1/84
PAT17094,2013,G03F7/20
PAT17095,2014,"G03F1/38, H01L21/027, H01L21/208"
PAT17096,2014,"H01L21/205, H01L21/027"
PAT17097,2015,"H01L21/308, H01L21/311"
PAT17098,2009,"G03F7/004, B82B3/00, B82Y40/00"
PAT17099,2006,"G03F7/20, G01N21/47"
PAT17100,2014,"H01L21/027, B29C35/08, B29C59/00, B29C59/02, B29D11/00, B29K33/00, B29L31/34, C07C311/17, C07C311/44, C08F2/48, C08K5/435, C09K3/00, G03F7/00, G03F7/004, H01L21/02"
PAT17101,2014,H05G2/00
PAT17102,2012,"G03F7/11, H01L21/027"
PAT17103,2012,"C08F220/28, C08F2/38, G03F7/039"
PAT17104,2012,G03F7/20
PAT17105,2013,"H01L29/78, H01L21/265, H01L21/336, H01L29/12"
PAT17106,2009,G03F7/11
PAT17107,2009,"G03F7/11, G03F7/075"
PAT17108,2013,"H01L21/66, G03F7/20"
PAT17109,2014,"G03F9/00, G03F7/00"
PAT17110,2014,G03F7/20
PAT17111,2012,G03F7/20
PAT17112,2015,"G03G7/00, C23C16/513, G03F7/00, B82Y10/00, B82Y40/00, B41C1/10, C23C16/40, C23C16/48, B29C59/04, B29C59/14"
PAT17113,2014,"G03F7/20, B82Y15/00, B82Y40/00, G01N21/552, G02B5/00, G02B5/02"
PAT17114,2014,"G03F1/24, G03F1/50, G03F1/84, G03F7/20"
PAT17115,2016,"G03F1/24, G03F1/78, G03F7/20"
PAT17116,2010,"B29C41/42, B82Y10/00, B82Y40/00, G03F7/00"
PAT17117,2016,"G03F7/20, G03F1/78, G03F7/095, G03F7/36, H01L21/027, H01L21/033, H01L21/311, H01L21/768"
PAT17118,2013,"G03B27/58, G03F7/20, H02K41/02"
PAT17119,2011,"G02B5/20, G03F7/20"
PAT17120,2013,"B08B6/00, B08B3/00, G03F1/72, G03F1/82, G03F7/20"
PAT17121,2014,"G03F9/00, G03F1/42, G03F1/44, G03F7/20"
PAT17122,2015,"G06K9/46, G01R31/00, G06K9/52, G06K9/62, G06T7/00, G06T7/73, H01L21/66"
PAT17123,2015,"H01L29/66, H01L21/3065, H01L21/308, H01L21/3213, H10B12/00"
PAT17124,2015,"H01L29/06, H01L29/08, H01L29/417, H01L29/66, H01L29/78"
PAT17125,2015,"H01L29/82, H10N50/01, H10N50/80, H10N50/10"
PAT17126,2015,"H01L21/027,"
PAT17127,2013,H01L21/66
PAT17128,2013,"G03F7/26, G03F7/004"
PAT17129,2006,"G03F7/09, B41C1/10, C11D11/00, G03F7/11"
PAT17130,2011,"H05H1/46, G01N27/60, H01L21/205"
PAT17131,2011,"G03F7/40, G03F7/20, H01L21/67"
PAT17132,2008,"F16F15/02, G03F7/20, G10K11/175"
PAT17133,2011,"H01L27/12, H01L21/762"
PAT17134,2011,"A61N5/06, B82Y10/00, G03F7/20, H05G2/00"
PAT17135,2013,G03F1/24
PAT17136,2013,"H01L21/027, G03F7/20"
PAT17137,2013,"H05G2/00, H01L21/027"
PAT17138,2013,"H05G2/00, G03F7/20, H01L21/027"
PAT17139,2016,"G03F7/32, C11D1/72, C11D1/722, C11D3/20, C11D3/26, C11D17/08, H01L21/027, H01L21/304"
PAT17140,2013,"G03F7/20, G02B27/09"
PAT17141,2010,"H01L21/027, G03F7/20"
PAT17142,2010,"G03F7/32, B01F23/70, G03F7/004, G03F7/075, G03F7/42, H01L21/027"
PAT17143,2015,"H01L21/78, H01L21/302, H01L21/56, H01L21/76, H01L23/00"
PAT17144,2015,"C09J183/00, C09J9/00, G03F1/22, G03F1/62"
PAT17145,2013,"G03F1/24, G03F1/38, H01L21/027"
PAT17146,2015,"G03F1/36, G06F17/50"
PAT17147,2013,"G03F1/22, G03F1/84"
PAT17148,2015,G03F7/20
PAT17149,2016,"H01L21/027, G03F7/20"
PAT17150,2016,"H01L21/66, H01L41/22"
PAT17151,2012,"B29C59/16, B82Y10/00, B82Y40/00, G03F7/00"
PAT17152,2014,"G01B9/02, G01J9/02, G01N21/45, G03F1/26, G03F1/84"
PAT17153,2015,"G03B27/68, G01N21/956, G03B27/52, G03F7/20, G03F9/00"
PAT17154,2014,"G03F1/24, G03F1/50, G03F7/20"
PAT17155,2015,"G03F1/22, G03F1/24"
PAT17156,2014,"G03F1/24, G03F1/48, G03F7/20"
PAT17157,2016,"G03F7/004, C07C381/12, C08F220/18, C08F220/20, C08F220/26, G03F1/78, G03F7/039, G03F7/20, H01L21/027"
PAT17158,2015,"G03B27/42, G02B5/30, G02B17/06, G02B27/28, G03F7/20"
PAT17159,2016,"G03F7/20, G02B7/198"
PAT17160,2013,"G03F7/22, B82Y10/00, G02F1/1335, G02F1/1343, G03B27/22, G03F7/20, G03F7/24, G03F7/30, H10K99/00"
PAT17161,2015,"G03B27/42, G03B27/58, G03B27/62, G03F7/20"
PAT17162,2012,"H01L21/02, H01L21/027"
PAT17163,2016,"C23C16/44, H01J37/32, H01L21/687, H01L23/00"
PAT17164,2016,"G03F1/62, G03F1/22, G03F7/20, H01L21/027"
PAT17165,2009,H05G2/00
PAT17166,2012,"G03F1/56, G03F1/80, H01L51/56"
PAT17167,2013,"G03F7/20, G21K1/06"
PAT17168,2013,H01L21/768
PAT17169,2014,H01L21/02
PAT17170,2014,"H01L21/336, H01L21/027, H01L21/66"
PAT17171,2015,"H01L31/18, H01L31/0747, H01L31/0224"
PAT17172,2014,"G03F7/20, G03F1/44, G01N33/00"
PAT17173,2014,"G03F7/09, G03F7/004, G03F7/075, G03F7/32"
PAT17174,2005,H01L21/60
PAT17175,2012,"G02B5/08, G02B5/09, G02B5/10, G02B7/195, G03F7/20"
PAT17176,2009,G03F7/20
PAT17177,2013,"G03F7/40, B81C99/00, C25D1/00, G03F7/00, G03F7/42, G04B15/14"
PAT17178,2010,"G03F7/00, B82Y10/00, B82Y40/00"
PAT17179,2010,"B41C1/10, G03F7/027, G03F7/032, G03F7/033, G03F7/038, G03F7/09"
PAT17180,2011,"H05K3/28, A61N1/05, A61N1/36, H05K1/11, H05K3/38"
PAT17181,2011,"B41C1/10, G03F7/004, G03F7/027"
PAT17182,2012,"G03F7/033, B41C1/10, G03F7/00, G03F7/004, G03F7/029, G03F7/031, G03F7/035, G03F7/32"
PAT17183,2012,"H01L51/50, H05B33/06, H05B33/10"
PAT17184,2013,G03F7/20
PAT17185,2013,G03F7/20
PAT17186,2013,"H01L21/027, G03F7/20, G06F40/00"
PAT17187,2010,"H01J37/317, B82Y10/00, B82Y40/00, H01L21/027"
PAT17188,2016,"H01L31/18, H01L31/0216, H01L31/0224, H01L31/0392"
PAT17189,2013,"G03F7/20, G01N21/956, G03F9/00, H01L21/66"
PAT17190,2015,"G03F7/004, G03F7/039"
PAT17191,2014,"G03F1/36, G03F1/44, G03F7/20"
PAT17192,2014,"H01L21/266, H01L21/66"
PAT17193,2012,"G03F7/20, G02B27/09"
PAT17194,2010,"H01J37/317, B82Y10/00, B82Y40/00, G03F7/20, H01J37/04, H01J37/30, H01J37/302"
PAT17195,2016,"H01L21/60, G03F7/09, G03F7/16, G03F7/20, G03F9/00, H01L23/48"
PAT17196,2013,"H01L23/544, G01B11/27, G01B11/30, G03F7/20"
PAT17197,2016,"G03F1/20, G03F1/70, G06F17/50, H01J37/302, H01J37/317"
PAT17198,2015,"G03F1/22, G03F1/24, G03F1/36, G03F7/20"
PAT17199,2010,"B29C59/02, B29C43/02, B82Y10/00, B82Y40/00, F16F9/53, F16F15/00, F16F15/027, F16F15/03, G03F7/00"
PAT17200,2013,"G03B27/54, B05B17/06, G03F7/20, H05G2/00"
PAT17201,2012,"G03F7/20, G02B27/00, G03F1/66"
PAT17202,2014,"G03B27/52, H01L21/00, G03F7/20, H01L21/02, H01L21/027"
PAT17203,2015,"G03F7/20, G03B27/52"
PAT17204,2014,"G03B27/68, G03F7/20"
PAT17205,2013,G03F7/20
PAT17206,2013,G03F7/20
PAT17207,2016,"H01L21/768, H01L23/522, H01L23/532"
PAT17208,2010,"H01L21/027, G03F7/20"
PAT17209,2015,"H01L21/033, G03F1/22, H01L21/027, H01L21/324"
PAT17210,2012,"G21K1/06, G03F7/20"
PAT17211,2015,G03F7/20
PAT17212,2014,"G03F1/00, B82Y30/00, G03F7/00, H01L21/027"
PAT17213,2015,"G03F1/22, G03F1/52, G03F1/58"
PAT17214,2013,"G03F1/36, G06F17/50"
PAT17215,2012,"G03F1/36, G03F1/78, G03F7/20"
PAT17216,2012,"G03F7/20, H01L21/027"
PAT17217,2013,G03F7/20
PAT17218,2013,"G03F7/20, G02B27/28, G02B17/06"
PAT17219,2014,"G03F7/20, H01L21/027"
PAT17220,2015,"G03F7/20, G02B13/22, G02B17/06"
PAT17221,2012,"G03F7/32, G03F7/40, H01L21/027"
PAT17222,2013,"H01L21/027, H01L21/66"
PAT17223,2005,"G03F7/20, G03B27/42, G03F9/00"
PAT17224,2007,"C08F20/22, G03F7/004, G03F7/039, H01L21/027"
PAT17225,2011,"H01J37/317, G03F7/20"
PAT17226,2013,"B41C1/10, B41N1/14, G03F7/00, G03F7/004, G03F7/029, G03F7/032, G03F7/11"
PAT17227,2013,"B41C1/10, C08L29/14, G03F7/32"
PAT17228,2012,"G03F7/20, G02B19/00"
PAT17229,2014,"H01L21/027, H01L21/033, H01L21/311, H01L21/768, H01L29/06"
PAT17230,2014,"G03F7/004, G03F7/09"
PAT17231,2013,"G03F7/20, G02B17/06, G02B27/28"
PAT17232,2013,"G03F7/00, G03F07/00"
PAT17233,2012,"B41C1/10, G03F7/027, G03F7/038, G03F7/09, G03F7/32"
PAT17234,2014,"G03F7/004, B41J2/14, B41J2/16, G03F7/038, G03F7/20"
PAT17235,2014,"C08G77/32, C08G77/20, C08J3/22, C08K5/5419, C08K5/56, G03F7/00"
PAT17236,2016,"G01J1/42, G01N21/55, G01N21/956, G02B17/06, G02B19/00, G03F7/20"
PAT17237,2014,"G03F7/20, B82Y10/00, G02B5/08, G02B7/00, G02B7/18, G02B17/06, G02B27/00, G21K1/06"
PAT17238,2015,"G03F1/24, G03F1/50, G03F1/54"
PAT17239,2015,"G03B27/54, G03F7/20"
PAT17240,2015,"G03B27/52, G03B27/42, G03F7/20"
PAT17241,2014,"G03B27/52, G03B27/58, G03F7/20"
PAT17242,2014,"G03B27/52, H01L21/00, G03F7/20, H01L21/02, H01L21/027"
PAT17243,2014,"G03B27/52, G03B27/42, G03F7/20"
PAT17244,2015,"G03B27/54, G03B27/72, G03F7/20"
PAT17245,2015,"G06F17/00, G03F7/20, G06F17/50, H01L21/311, H01L21/67, H01L21/768"
PAT17246,2016,"H01L21/311, H01L21/02, H01L21/033, H01L21/3213"
PAT17247,2017,"H01L21/027, H01L21/033, H01L21/311, H01L21/768"
PAT17248,2015,"H01L21/308, H01L21/033, H01L21/311, H01L21/3213"
PAT17249,2015,"H01B13/00, G03F7/20, H01L21/027, H01L21/306, H01L21/66"
PAT17250,2016,"G01L21/30, G01N21/73, G01N21/84, G01R31/00, H01L21/311, H01L21/66, H01L21/768, H01L23/522, H01L23/532"
PAT17251,2012,"H01L33/02, H01L27/15, H01L33/00, H01L33/08, H01L33/14, H01L33/20, H01L33/62"
PAT17252,2010,"H05G2/00, G03F7/20"
PAT17253,2015,H05G2/00
PAT17254,2011,H01L21/027
PAT17255,2012,"G03F7/035, C08G18/32, C08G63/12, G03F7/00, G03F7/004, G03F7/032, G03F7/039"
PAT17256,2013,"G03F1/80, H01L21/02"
PAT17257,2012,"G03F7/11, G03F7/16, G03F7/30, B41N3/03"
PAT17258,2015,"H01L21/56, H01L21/60"
PAT17259,2015,"G02B1/10, G02B5/08, G03F7/20"
PAT17260,2014,"G03F1/36, G03F7/20, H01L21/027"
PAT17261,2013,"G03F7/20, G03F1/70"
